プレセデックス静注液２００μｇ「マルイシ」,Injection_Med,,,,,,
プレセデックス静注液２００μｇ「ファイザー」,Injection_Med,,,,,,
デクスメデトミジン静注液２００μｇ「サンド」,Injection_Med,,,,,,
デクスメデトミジン静注液２００μｇ「ニプロ」,Injection_Med,,,,,,
プレセデックス静注液２００μｇ／５０ｍＬシリンジ「ファイザー」,Injection_Med,,,,,,
プレセデックス静注液２００μｇ／５０ｍＬシリンジ「マルイシ」,Injection_Med,,,,,,
デクスメデトミジン静注液２００μｇ／５０ｍＬシリンジ「ニプロ」,Injection_Med,,,,,,
アレビアチン注２５０ｍｇ,Injection_Med,,,,,,
ホストイン静注７５０ｍｇ,Injection_Med,,,,,,
ノーベルバール静注用２５０ｍｇ,Injection_Med,,,,,,
ミダフレッサ静注０．１％,Injection_Med,,,,,,
イーケプラ点滴静注５００ｍｇ,Injection_Med,,,,,,
ロラピタ静注２ｍｇ,Injection_Med,,,,,,
ビムパット点滴静注２００ｍｇ,Injection_Med,,,,,,
アセリオ静注液１０００ｍｇバッグ,Injection_Med,,,,,,
サリチル酸Ｎａ静注０．２５ｇ「フソー」,Injection_Med,,,,,,
ハフトロン静注０．５ｇ,Injection_Med,,,,,,
ザルソロン静注５００ｍｇ,Injection_Med,,,,,,
サリチル酸ナトリウム静注０．５ｇ「日新」,Injection_Med,,,,,,
サリチル酸Ｎａ静注０．５ｇ「イセイ」,Injection_Med,,,,,,
サリチル酸Ｎａ静注０．５ｇ「フソー」,Injection_Med,,,,,,
スルピリン注射液,Injection_Med,,,,,,
スルピリン注射液,Injection_Med,,,,,,
スルピリン注射液,Injection_Med,,,,,,
メチロン注２５％,Injection_Med,,,,,,
スルピリン注射液,Injection_Med,,,,,,
トラマール注１００,Injection_Med,,,,,,
ソセゴン注射液１５ｍｇ,Injection_Med,,,,,,
ペンタゾシン注１５ｍｇ「ＫＮ」,Injection_Med,,,,,,
ソセゴン注射液３０ｍｇ,Injection_Med,,,,,,
ペンタゾシン注３０ｍｇ「ＫＮ」,Injection_Med,,,,,,
カピステン筋注５０ｍｇ,Injection_Med,,,,,,
ケトプロフェン筋注５０ｍｇ「日新」,Injection_Med,,,,,,
レペタン注０．２ｍｇ,Injection_Med,,,,,,
ブプレノルフィン注０．２ｍｇ「日新」,Injection_Med,,,,,,
レペタン注０．３ｍｇ,Injection_Med,,,,,,
ブプレノルフィン注０．３ｍｇ「日新」,Injection_Med,,,,,,
セダペイン注１５,Injection_Med,,,,,,
ロピオン静注５０ｍｇ,Injection_Med,,,,,,
カシミタール静注,Injection_Med,,,,,,
カシワドール静注,Injection_Med,,,,,,
ザルソロイチン静注２０ｍＬ,Injection_Med,,,,,,
サイリジン注,Injection_Med,,,,,,
ザルチロン注,Injection_Med,,,,,,
カシロン静注１０ｍＬ,Injection_Med,,,,,,
ザルソロイチン静注１０ｍＬ,Injection_Med,,,,,,
ヤスラミン配合静注,Injection_Med,,,,,,
ジブカルソー注,Injection_Med,,,,,,
ビーセルファ注,Injection_Med,,,,,,
ネオビタカイン注２ｍＬ,Injection_Med,,,,,,
タイオゼット注２ｍＬ,Injection_Med,,,,,,
ジカベリン注２ｍＬ,Injection_Med,,,,,,
ネオビタカイン注シリンジ２ｍＬ,Injection_Med,,,,,,
サリチル酸ナトリウム・ジブカイン配合５ｍＬ注射液,Injection_Med,,,,,,
ジブカルソー注,Injection_Med,,,,,,
ビーセルファ注,Injection_Med,,,,,,
ネオビタカイン注５ｍＬ,Injection_Med,,,,,,
ネオビタカイン注シリンジ５ｍＬ,Injection_Med,,,,,,
ノイロトロピン注射液１．２単位,Injection_Med,,,,,,
ノイロトロピン注射液３．６単位,Injection_Med,,,,,,
ナブトピン注３．６単位,Injection_Med,,,,,,
ヒロポン注射液,Injection_Med,,,,,,
アキネトン注射液５ｍｇ,Injection_Med,,,,,,
乳酸ビペリデン注５ｍｇ「ヨシトミ」,Injection_Med,,,,,,
ドパストン静注２５ｍｇ,Injection_Med,,,,,,
ドパストン静注５０ｍｇ,Injection_Med,,,,,,
アポカイン皮下注３０ｍｇ,Injection_Med,,,,,,
クロルプロマジン塩酸塩注射液,Injection_Med,,,,,,
クロルプロマジン塩酸塩注射液,Injection_Med,,,,,,
クロルプロマジン塩酸塩注射液,Injection_Med,,,,,,
ピーゼットシー筋注２ｍｇ,Injection_Med,,,,,,
レボトミン筋注２５ｍｇ,Injection_Med,,,,,,
ヒルナミン筋注２５ｍｇ,Injection_Med,,,,,,
ノバミン筋注５ｍｇ,Injection_Med,,,,,,
フルデカシン筋注２５ｍｇ,Injection_Med,,,,,,
アナフラニール点滴静注液２５ｍｇ,Injection_Med,,,,,,
アタラックス－Ｐ注射液（２５ｍｇ／ｍｌ）,Injection_Med,,,,,,
アタラックス－Ｐ注射液（５０ｍｇ／ｍｌ）,Injection_Med,,,,,,
ドグマチール筋注１００ｍｇ,Injection_Med,,,,,,
セレネース注５ｍｇ,Injection_Med,,,,,,
ハロペリドール注５ｍｇ「ヨシトミ」,Injection_Med,,,,,,
トロペロン注４ｍｇ,Injection_Med,,,,,,
ネオペリドール注５０,Injection_Med,,,,,,
ハロマンス注５０ｍｇ,Injection_Med,,,,,,
ネオペリドール注１００,Injection_Med,,,,,,
ハロマンス注１００ｍｇ,Injection_Med,,,,,,
リスパダール　コンスタ筋注用２５ｍｇ,Injection_Med,,,,,,
リスパダール　コンスタ筋注用３７．５ｍｇ,Injection_Med,,,,,,
リスパダール　コンスタ筋注用５０ｍｇ,Injection_Med,,,,,,
ジプレキサ筋注用１０ｍｇ,Injection_Med,,,,,,
ゼプリオン水懸筋注２５ｍｇシリンジ,Injection_Med,,,,,,
ゼプリオン水懸筋注５０ｍｇシリンジ,Injection_Med,,,,,,
ゼプリオン水懸筋注７５ｍｇシリンジ,Injection_Med,,,,,,
ゼプリオン水懸筋注１００ｍｇシリンジ,Injection_Med,,,,,,
ゼプリオン水懸筋注１５０ｍｇシリンジ,Injection_Med,,,,,,
エビリファイ持続性水懸筋注用３００ｍｇ,Injection_Med,,,,,,
エビリファイ持続性水懸筋注用４００ｍｇ,Injection_Med,,,,,,
エビリファイ持続性水懸筋注用３００ｍｇシリンジ,Injection_Med,,,,,,
エビリファイ持続性水懸筋注用４００ｍｇシリンジ,Injection_Med,,,,,,
エダラボン３０ｍｇ２０ｍＬ注射液,Injection_Med,,,,,,
ラジカット注３０ｍｇ,Injection_Med,,,,,,
エダラボン点滴静注３０ｍｇ「ＤＳＥＰ」,Injection_Med,,,,,,
エダラボン点滴静注３０ｍｇ「ＫＮ」,Injection_Med,,,,,,
エダラボン点滴静注３０ｍｇ「タカタ」,Injection_Med,,,,,,
エダラボン点滴静注３０ｍｇ「明治」,Injection_Med,,,,,,
エダラボン点滴静注液３０ｍｇ「ＮＳ」,Injection_Med,,,,,,
エダラボン点滴静注液３０ｍｇ「ケミファ」,Injection_Med,,,,,,
エダラボン点滴静注液３０ｍｇ「サワイ」,Injection_Med,,,,,,
エダラボン点滴静注液３０ｍｇ「日医工」,Injection_Med,,,,,,
エダラボン点滴静注液３０ｍｇ「ＴＹＫ」,Injection_Med,,,,,,
エダラボン点滴静注３０ｍｇ「トーワ」,Injection_Med,,,,,,
エダラボン点滴静注液３０ｍｇ「Ｆ」,Injection_Med,,,,,,
エダラボン３０ｍｇ１００ｍＬキット,Injection_Med,,,,,,
ラジカット点滴静注バッグ３０ｍｇ,Injection_Med,,,,,,
エダラボン点滴静注３０ｍｇバッグ「ＤＳＥＰ」,Injection_Med,,,,,,
エダラボン点滴静注３０ｍｇバッグ「タカタ」,Injection_Med,,,,,,
エダラボン点滴静注液３０ｍｇバッグ「ケミファ」,Injection_Med,,,,,,
エダラボン点滴静注液３０ｍｇバッグ「サワイ」,Injection_Med,,,,,,
エダラボン点滴静注液３０ｍｇバッグ「明治」,Injection_Med,,,,,,
エダラボン点滴静注液バッグ３０ｍｇ「日医工」,Injection_Med,,,,,,
エダラボン点滴静注バッグ３０ｍｇ「ＮＳ」,Injection_Med,,,,,,
エダラボン点滴静注バッグ３０ｍｇ「ＹＤ」,Injection_Med,,,,,,
エダラボン点滴静注バッグ３０ｍｇ「杏林」,Injection_Med,,,,,,
エダラボン点滴静注３０ｍｇバッグ「トーワ」,Injection_Med,,,,,,
エダラボン点滴静注液バッグ３０ｍｇ「ＴＹＫ」,Injection_Med,,,,,,
エダラボン点滴静注バッグ３０ｍｇ「ファイザー」,Injection_Med,,,,,,
タイサブリ点滴静注３００ｍｇ,Injection_Med,,,,,,
スピンラザ髄注１２ｍｇ,Injection_Med,,,,,,
テトカイン注用２０ｍｇ「杏林」,Injection_Med,,,,,,
プロカイン塩酸塩注射液,Injection_Med,,,,,,
プロカイン塩酸塩注射液,Injection_Med,,,,,,
プロカイン塩酸塩注射液,Injection_Med,,,,,,
プロカイン塩酸塩注射液,Injection_Med,,,,,,
プロカイン塩酸塩注射液,Injection_Med,,,,,,
プロカイン塩酸塩注射液,Injection_Med,,,,,,
プロカイン塩酸塩注射液,Injection_Med,,,,,,
プロカイン塩酸塩注射液,Injection_Med,,,,,,
プロカイン塩酸塩注射液,Injection_Med,,,,,,
プロカイン塩酸塩注射液,Injection_Med,,,,,,
プロカイン塩酸塩注射液,Injection_Med,,,,,,
キシロカイン注射液「０．５％」エピレナミン（１：１００，０００）含有,Injection_Med,,,,,,
キシロカイン注射液「１％」エピレナミン（１：１００，０００）含有,Injection_Med,,,,,,
キシロカイン注射液「２％」エピレナミン（１：８０，０００）含有,Injection_Med,,,,,,
キシロカイン注ポリアンプ０．５％,Injection_Med,,,,,,
リドカイン塩酸塩注０．５％「日新」,Injection_Med,,,,,,
リドカイン塩酸塩注射液０．５％「ファイザー」,Injection_Med,,,,,,
キシロカイン注ポリアンプ０．５％,Injection_Med,,,,,,
リドカイン塩酸塩注０．５％「日新」,Injection_Med,,,,,,
リドカイン塩酸塩注射液０．５％「ファイザー」,Injection_Med,,,,,,
キシロカイン注ポリアンプ１％,Injection_Med,,,,,,
リドカイン塩酸塩注１％「日新」,Injection_Med,,,,,,
リドカイン塩酸塩注射液１％「ファイザー」,Injection_Med,,,,,,
キシロカイン注ポリアンプ１％,Injection_Med,,,,,,
リドカイン塩酸塩注１％「日新」,Injection_Med,,,,,,
リドカイン塩酸塩注射液１％「ファイザー」,Injection_Med,,,,,,
キシロカイン注ポリアンプ２％,Injection_Med,,,,,,
リドカイン塩酸塩注２％「日新」,Injection_Med,,,,,,
リドカイン塩酸塩注射液２％「ファイザー」,Injection_Med,,,,,,
キシロカイン注シリンジ０．５％,Injection_Med,,,,,,
キシロカイン注シリンジ１％,Injection_Med,,,,,,
キシロカイン注ポリアンプ２％,Injection_Med,,,,,,
リドカイン塩酸塩注２％「日新」,Injection_Med,,,,,,
リドカイン塩酸塩注射液２％「ファイザー」,Injection_Med,,,,,,
リドカイン注射液,Injection_Med,,,,,,
キシロカイン注射液０．５％,Injection_Med,,,,,,
リドカイン注射液,Injection_Med,,,,,,
リドカイン注射液,Injection_Med,,,,,,
キシロカイン注射液１％,Injection_Med,,,,,,
リドカイン注射液,Injection_Med,,,,,,
キシロカイン注射液２％,Injection_Med,,,,,,
リドカイン注射液,Injection_Med,,,,,,
リドカイン注射液,Injection_Med,,,,,,
メピバカイン塩酸塩注射液,Injection_Med,,,,,,
０．５％カルボカイン注,Injection_Med,,,,,,
メピバカイン塩酸塩注射液,Injection_Med,,,,,,
１％カルボカイン注,Injection_Med,,,,,,
メピバカイン塩酸塩注射液,Injection_Med,,,,,,
２％カルボカイン注,Injection_Med,,,,,,
メピバカイン塩酸塩注射液,Injection_Med,,,,,,
メピバカイン塩酸塩注射液,Injection_Med,,,,,,
メピバカイン塩酸塩注射液,Injection_Med,,,,,,
メピバカイン塩酸塩注射液,Injection_Med,,,,,,
メピバカイン塩酸塩注射液,Injection_Med,,,,,,
メピバカイン塩酸塩注射液,Injection_Med,,,,,,
メピバカイン塩酸塩注射液,Injection_Med,,,,,,
メピバカイン塩酸塩注射液,Injection_Med,,,,,,
マーカイン注０．１２５％,Injection_Med,,,,,,
マーカイン注０．２５％,Injection_Med,,,,,,
マーカイン注０．５％,Injection_Med,,,,,,
マーカイン注脊麻用０．５％高比重,Injection_Med,,,,,,
マーカイン注脊麻用０．５％等比重,Injection_Med,,,,,,
リドカイン点滴静注液１％「タカタ」,Injection_Med,,,,,,
アナペイン注２ｍｇ／ｍＬ,Injection_Med,,,,,,
アナペイン注２ｍｇ／ｍＬ,Injection_Med,,,,,,
アナペイン注７．５ｍｇ／ｍＬ,Injection_Med,,,,,,
アナペイン注７．５ｍｇ／ｍＬ,Injection_Med,,,,,,
アナペイン注１０ｍｇ／ｍＬ,Injection_Med,,,,,,
アナペイン注１０ｍｇ／ｍＬ,Injection_Med,,,,,,
０．５％塩酸メピバカイン注ＰＢ,Injection_Med,,,,,,
０．５％塩酸メピバカイン注ＰＢ,Injection_Med,,,,,,
１％塩酸メピバカイン注ＰＢ,Injection_Med,,,,,,
１％塩酸メピバカイン注ＰＢ,Injection_Med,,,,,,
２％塩酸メピバカイン注ＰＢ,Injection_Med,,,,,,
２％塩酸メピバカイン注ＰＢ,Injection_Med,,,,,,
塩酸メピバカイン注シリンジ０．５％「ＮＰ」,Injection_Med,,,,,,
塩酸メピバカイン注シリンジ１％「ＮＰ」,Injection_Med,,,,,,
塩酸メピバカイン注シリンジ２％「ＮＰ」,Injection_Med,,,,,,
ポプスカイン０．２５％注２５ｍｇ／１０ｍＬ,Injection_Med,,,,,,
ポプスカイン０．７５％注７５ｍｇ／１０ｍＬ,Injection_Med,,,,,,
ポプスカイン０．７５％注１５０ｍｇ／２０ｍＬ,Injection_Med,,,,,,
ポプスカイン０．５％注５０ｍｇ／１０ｍＬ,Injection_Med,,,,,,
ポプスカイン０．２５％注シリンジ２５ｍｇ／１０ｍＬ,Injection_Med,,,,,,
ポプスカイン０．７５％注シリンジ７５ｍｇ／１０ｍＬ,Injection_Med,,,,,,
ポプスカイン０．２５％注バッグ２５０ｍｇ／１００ｍＬ,Injection_Med,,,,,,
ポプスカイン０．５％注シリンジ５０ｍｇ／１０ｍＬ,Injection_Med,,,,,,
スキサメトニウム塩化物注射液,Injection_Med,,,,,,
スキサメトニウム塩化物注射液,Injection_Med,,,,,,
スキサメトニウム塩化物注射液,Injection_Med,,,,,,
注射用スキサメトニウム塩化物,Injection_Med,,,,,,
ロキシーン注２ｍｇ,Injection_Med,,,,,,
ダントリウム静注用２０ｍｇ,Injection_Med,,,,,,
ベクロニウム静注用４ｍｇ「Ｆ」,Injection_Med,,,,,,
ベクロニウム静注用１０ｍｇ「Ｆ」,Injection_Med,,,,,,
ボトックス注用５０単位,Injection_Med,,,,,,
ボトックス注用１００単位,Injection_Med,,,,,,
エスラックス静注２５ｍｇ／２．５ｍＬ,Injection_Med,,,,,,
ロクロニウム臭化物静注液２５ｍｇ／２．５ｍＬ「Ｆ」,Injection_Med,,,,,,
ロクロニウム臭化物静注液２５ｍｇ／２．５ｍＬ「マルイシ」,Injection_Med,,,,,,
ロクロニウム臭化物静注液２５ｍｇ／２．５ｍＬ「ＦＫ」,Injection_Med,,,,,,
エスラックス静注５０ｍｇ／５．０ｍＬ,Injection_Med,,,,,,
ロクロニウム臭化物静注液５０ｍｇ／５．０ｍＬ「Ｆ」,Injection_Med,,,,,,
ロクロニウム臭化物静注液５０ｍｇ／５．０ｍＬ「マルイシ」,Injection_Med,,,,,,
ロクロニウム臭化物静注液５０ｍｇ／５．０ｍＬ「ＦＫ」,Injection_Med,,,,,,
ナーブロック筋注２５００単位,Injection_Med,,,,,,
注射用アセチルコリン塩化物,Injection_Med,,,,,,
ネオスチグミンメチル硫酸塩注射液,Injection_Med,,,,,,
ネオスチグミンメチル硫酸塩注射液,Injection_Med,,,,,,
アトワゴリバース静注シリンジ３ｍＬ,Injection_Med,,,,,,
アトワゴリバース静注シリンジ６ｍＬ,Injection_Med,,,,,,
ハイスコ皮下注０．５ｍｇ,Injection_Med,,,,,,
ブスコパン注２０ｍｇ,Injection_Med,,,,,,
ブチルスコポラミン臭化物注２０ｍｇ「日医工」,Injection_Med,,,,,,
ブチルスコポラミン臭化物注２０ｍｇ「ＮＰ」,Injection_Med,,,,,,
ブチルスコポラミン臭化物注２０ｍｇ「トーワ」,Injection_Med,,,,,,
ブチルスコポラミン臭化物注射液２０ｍｇ「タカタ」,Injection_Med,,,,,,
ブチルスコポラミン臭化物注２０ｍｇシリンジ「ＮＰ」,Injection_Med,,,,,,
アトロピン硫酸塩注射液,Injection_Med,,,,,,
アトロピン注０．０５％シリンジ「テルモ」,Injection_Med,,,,,,
パパベリン塩酸塩注射液,Injection_Med,,,,,,
静注用マグネゾール２０ｍＬ,Injection_Med,,,,,,
硫酸マグネシウム注射液,Injection_Med,,,,,,
セスデン注７．５ｍｇ,Injection_Med,,,,,,
ギャバロン髄注０．００５％,Injection_Med,,,,,,
ギャバロン髄注０．０５％,Injection_Med,,,,,,
ギャバロン髄注０．２％,Injection_Med,,,,,,
オンパットロ点滴静注２ｍｇ／ｍＬ,Injection_Med,,,,,,
ビスダイン静注用１５ｍｇ,Injection_Med,,,,,,
マクジェン硝子体内注射用キット０．３ｍｇ,Injection_Med,,,,,,
ルセンティス硝子体内注射液１０ｍｇ／ｍＬ,Injection_Med,,,,,,
ルセンティス硝子体内注射用キット１０ｍｇ／ｍＬ,Injection_Med,,,,,,
マキュエイド眼注用４０ｍｇ,Injection_Med,,,,,,
アイリーア硝子体内注射液４０ｍｇ／ｍＬ,Injection_Med,,,,,,
トラベルミン注,Injection_Med,,,,,,
ジゴキシン注射液,Injection_Med,,,,,,
デスラノシド注射液,Injection_Med,,,,,,
アミノフィリン注射液,Injection_Med,,,,,,
ジプロフィリン注３００ｍｇ「日医工」,Injection_Med,,,,,,
ジプロフィリン注３００ｍｇ「イセイ」,Injection_Med,,,,,,
ジプロフィリン注３００ｍｇ「エーザイ」,Injection_Med,,,,,,
ジプロフィリン注３００ｍｇ「日新」,Injection_Med,,,,,,
モノフィリン注２００ｍｇ,Injection_Med,,,,,,
アンナカ注「フソー」－１０％,Injection_Med,,,,,,
アンナカ注「フソー」－２０％,Injection_Med,,,,,,
ネオフィリン注ＰＬ２５０ｍｇ,Injection_Med,,,,,,
アミノフィリン静注２５０ｍｇＰＢ「日新」,Injection_Med,,,,,,
アプニション静注１５ｍｇ,Injection_Med,,,,,,
ネオフィリン注点滴用バッグ２５０ｍｇ,Injection_Med,,,,,,
レスピア静注・経口液６０ｍｇ,Injection_Med,,,,,,
プロタノールＬ注０．２ｍｇ,Injection_Med,,,,,,
プロタノールＬ注１ｍｇ,Injection_Med,,,,,,
エホチール注１０ｍｇ,Injection_Med,,,,,,
ドパミン塩酸塩１００ｍｇ５ｍＬ注射液,Injection_Med,,,,,,
イノバン注１００ｍｇ,Injection_Med,,,,,,
ドミニン点滴静注１００ｍｇ,Injection_Med,,,,,,
ドミニン点滴静注４０ｍｇ,Injection_Med,,,,,,
イノバン注５０ｍｇ,Injection_Med,,,,,,
ドパミン塩酸塩点滴静注液５０ｍｇ「タイヨー」,Injection_Med,,,,,,
ツルドパミ点滴静注５０ｍｇ,Injection_Med,,,,,,
カコージン注５０ｍｇ,Injection_Med,,,,,,
ドパミン塩酸塩点滴静注５０ｍｇ「ＮＰ」,Injection_Med,,,,,,
ドパミン塩酸塩２００ｍｇ１０ｍＬ注射液,Injection_Med,,,,,,
ドミニン点滴静注２００ｍｇ,Injection_Med,,,,,,
ツルドパミ点滴静注２００ｍｇ,Injection_Med,,,,,,
カコージン注２００ｍｇ,Injection_Med,,,,,,
ドパミン塩酸塩点滴静注液２００ｍｇ「タイヨー」,Injection_Med,,,,,,
塩酸ドパミン注キット２００,Injection_Med,,,,,,
カタボンＬｏｗ注２００ｍｇ,Injection_Med,,,,,,
カコージンＤ注０．１％,Injection_Med,,,,,,
ドパミン塩酸塩点滴静注液２００ｍｇキット「ファイザー」,Injection_Med,,,,,,
ドパミン塩酸塩点滴静注液２００ｍｇバッグ「武田テバ」,Injection_Med,,,,,,
塩酸ドパミン注キット６００,Injection_Med,,,,,,
カタボンＨｉ注６００ｍｇ,Injection_Med,,,,,,
カコージンＤ注０．３％,Injection_Med,,,,,,
ドパミン液６００「トーワ」,Injection_Med,,,,,,
ドパミン塩酸塩点滴静注液６００ｍｇキット「ファイザー」,Injection_Med,,,,,,
ドパミン塩酸塩点滴静注液６００ｍｇバッグ「武田テバ」,Injection_Med,,,,,,
イノバン注０．１％シリンジ,Injection_Med,,,,,,
イノバン注０．３％シリンジ,Injection_Med,,,,,,
イノバン注０．６％シリンジ,Injection_Med,,,,,,
ドブトレックス注射液１００ｍｇ,Injection_Med,,,,,,
ドブタミン点滴静注１００ｍｇ「アイロム」,Injection_Med,,,,,,
ドブタミン塩酸塩点滴静注液１００ｍｇ「サワイ」,Injection_Med,,,,,,
ドブタミン点滴静注１００ｍｇ「ＡＦＰ」,Injection_Med,,,,,,
ドブタミン点滴静注液１００ｍｇ「Ｆ」,Injection_Med,,,,,,
ドブタミン点滴静注液１００ｍｇ「ファイザー」,Injection_Med,,,,,,
ドブトレックスキット点滴静注用２００ｍｇ,Injection_Med,,,,,,
ドブタミン点滴静注液２００ｍｇキット「ファイザー」,Injection_Med,,,,,,
ドブトレックスキット点滴静注用６００ｍｇ,Injection_Med,,,,,,
ドブタミン点滴静注液６００ｍｇキット「ファイザー」,Injection_Med,,,,,,
ドブポン注０．１％シリンジ,Injection_Med,,,,,,
ドブポン注０．３％シリンジ,Injection_Med,,,,,,
ドブポン注０．６％シリンジ,Injection_Med,,,,,,
アクトシン注射用３００ｍｇ,Injection_Med,,,,,,
コアテック注５ｍｇ,Injection_Med,,,,,,
コアテック注ＳＢ９ｍｇ,Injection_Med,,,,,,
ミルリーラ注射液１０ｍｇ,Injection_Med,,,,,,
ミルリノン注１０「ＫＮ」,Injection_Med,,,,,,
ミルリノン注１０ｍｇ「タカタ」,Injection_Med,,,,,,
ミルリノン静注液１０ｍｇ「タイヨー」,Injection_Med,,,,,,
ミルリノン注射液１０ｍｇ「Ｆ」,Injection_Med,,,,,,
ミルリノン注射液２２．５ｍｇ「Ｆ」,Injection_Med,,,,,,
ミルリーラＫ注射液２２．５ｍｇ,Injection_Med,,,,,,
ミルリノン注２２．５ｍｇバッグ「タカタ」,Injection_Med,,,,,,
アデール点滴静注用５ｍｇ,Injection_Med,,,,,,
アデール点滴静注用１０ｍｇ,Injection_Med,,,,,,
プロカインアミド塩酸塩注射液,Injection_Med,,,,,,
プロカインアミド塩酸塩注射液,Injection_Med,,,,,,
インデラル注射液２ｍｇ,Injection_Med,,,,,,
オノアクト点滴静注用５０ｍｇ,Injection_Med,,,,,,
コアベータ静注用１２．５ｍｇ,Injection_Med,,,,,,
オノアクト点滴静注用１５０ｍｇ,Injection_Med,,,,,,
ブレビブロック注１００ｍｇ,Injection_Med,,,,,,
リスモダンＰ静注５０ｍｇ,Injection_Med,,,,,,
ワソラン静注５ｍｇ,Injection_Med,,,,,,
ベラパミル塩酸塩静注５ｍｇ「タイヨー」,Injection_Med,,,,,,
メキシチール点滴静注１２５ｍｇ,Injection_Med,,,,,,
アスペノン静注用１００,Injection_Med,,,,,,
シベノール静注７０ｍｇ,Injection_Med,,,,,,
タンボコール静注５０ｍｇ,Injection_Med,,,,,,
シンビット静注用５０ｍｇ,Injection_Med,,,,,,
サンリズム注射液５０,Injection_Med,,,,,,
ピルシカイニド塩酸塩静注５０ｍｇ「ＹＤ」,Injection_Med,,,,,,
リドカイン静注用２％シリンジ「テルモ」,Injection_Med,,,,,,
アンカロン注１５０,Injection_Med,,,,,,
アミオダロン塩酸塩静注１５０ｍｇ「ＴＥ」,Injection_Med,,,,,,
ソルダクトン静注用１００ｍｇ,Injection_Med,,,,,,
ソルダクトン静注用２００ｍｇ,Injection_Med,,,,,,
カンレノ酸カリウム静注用２００ｍｇ「サワイ」,Injection_Med,,,,,,
カンレノ酸カリウム静注用１００ｍｇ「サワイ」,Injection_Med,,,,,,
ダイアモックス注射用５００ｍｇ,Injection_Med,,,,,,
ルネトロン注射液０．５ｍｇ,Injection_Med,,,,,,
ラシックス注１００ｍｇ,Injection_Med,,,,,,
ラシックス注２０ｍｇ,Injection_Med,,,,,,
フロセミド注２０ｍｇ「トーワ」,Injection_Med,,,,,,
フロセミド注射液２０ｍｇ「日医工」,Injection_Med,,,,,,
フロセミド注２０ｍｇ「ＳＮ」,Injection_Med,,,,,,
フロセミド注２０ｍｇ「武田テバ」,Injection_Med,,,,,,
注射用ヒドララジン塩酸塩,Injection_Med,,,,,,
レセルピン注射液,Injection_Med,,,,,,
レセルピン注射液,Injection_Med,,,,,,
レセルピン注射液,Injection_Med,,,,,,
ペルジピン注射液２ｍｇ,Injection_Med,,,,,,
ニカルジピン塩酸塩注射液２ｍｇ「ＦＹ」,Injection_Med,,,,,,
ニカルジピン塩酸塩注２ｍｇ「タイヨー」,Injection_Med,,,,,,
